,ID,Thread,Port,Event,Index,cstruct
940,r941,T3,9688008,recv,2,"['s21', 's39', 's66', 's30', 's57', 's12', 's3', 'r1', 's48']"
941,r942,T2,9688008,recv,3,"['s20', 's11', 's1', 's2', 's46', 's19', 'r104', 's28', 's10', 'r4', 's55', 's37']"
942,r943,T3,9688008,recv,3,"['r941', 's21', 's39', 's66', 's30', 's57', 's12', 's3', 'r1', 's48']"
943,r944,T2,9688008,recv,4,"['r942', 's29', 's38', 's20', 's11', 's2', 's1', 's46', 's19', 'r104', 's28', 's10', 'r4', 's55', 's37']"
944,r945,T3,9688008,recv,4,"['r941', 's21', 's39', 's66', 's30', 's57', 's12', 'r943', 's3', 'r1', 's48']"
945,r946,T1,9688008,recv,5,"['r3', 'r162', 's1', 's46', 's19', 'r155', 's28', 's10', 'r158', 's37']"
946,r947,T2,9688008,recv,5,"['s29', 'r942', 's38', 's20', 's11', 's2', 's1', 's46', 's19', 'r104', 's55', 's28', 's10', 'r4', 'r944', 's37']"
947,r948,T3,9688008,recv,5,"['r941', 'r945', 's21', 's39', 's66', 's30', 's57', 's12', 'r943', 's3', 'r1', 's48']"
948,r949,T1,9688008,recv,6,"['r3', 'r946', 'r162', 's63', 's1', 's46', 's19', 's54', 'r155', 's45', 's28', 's10', 'r158', 's9', 's36', 's27', 's18', 's37']"
949,r950,T2,9688008,recv,6,"['s29', 'r944', 'r942', 's20', 's11', 's38', 's1', 's2', 's46', 's19', 'r104', 's28', 's10', 'r4', 's55', 's64', 'r947', 's37']"
950,r951,T3,9688008,recv,6,"['r941', 's21', 'r945', 's39', 's66', 'r948', 's30', 's57', 's12', 'r943', 's3', 'r1', 's48']"
951,r952,T1,9688008,recv,7,"['r3', 'r946', 'r162', 's46', 'r155', 's45', 's10', 's36', 's27', 's54', 's28', 'r949', 's37', 's63', 's19', 'r158', 's1', 's9', 's18']"
952,r953,T2,9688008,recv,7,"['s38', 's29', 's46', 'r950', 's10', 'r4', 'r942', 's20', 's47', 's28', 'r944', 's55', 's64', 's37', 's2', 's19', 's11', 's1', 'r104', 'r947']"
953,r954,T3,9688008,recv,7,"['r941', 's21', 'r945', 's39', 's66', 'r948', 's30', 's57', 's12', 'r943', 's3', 'r1', 'r951', 's48']"
954,r955,T1,9688008,recv,8,"['r3', 'r946', 'r162', 's46', 'r155', 's45', 's10', 's36', 's27', 's54', 's28', 'r949', 's37', 's63', 's19', 'r158', 'r952', 's1', 's9', 's18']"
955,r956,T2,9688008,recv,8,"['s38', 's29', 's46', 'r950', 's10', 'r4', 'r942', 's20', 's47', 's28', 'r944', 's55', 's64', 's37', 's2', 'r953', 's19', 's11', 's1', 'r104', 'r947']"
956,r957,T3,9688008,recv,8,"['r941', 's21', 'r945', 's39', 's66', 'r948', 's30', 's57', 'r954', 's12', 'r943', 's3', 'r1', 'r951', 's48']"
957,r958,T1,9688008,recv,5,"['r3', 'r389', 's1', 'r69', 's19', 's54', 's45', 's27', 's10', 's28', 's36', 'r393', 's9', 's18']"
958,r959,T4,9688008,recv,5,"['s38', 's29', 's20', 's11', 's2', 's56', 'r371', 'r220', 's47', 'r224', 'r9', 's9', 's36', 's27', 's18']"
959,r960,T1,9688008,recv,6,"['r3', 'r389', 's1', 'r69', 's19', 's54', 's45', 's28', 's10', 'r958', 's27', 's36', 'r393', 's9', 's18', 's37']"
960,r961,T1,9688008,recv,7,"['r3', 'r389', 's1', 's46', 'r69', 's19', 's54', 's45', 's28', 's10', 'r958', 's27', 's36', 'r393', 's9', 'r960', 's18', 's37']"
961,r962,T2,9688008,recv,7,"['s38', 's29', 'r222', 's46', 'r355', 's10', 'r4', 's20', 's47', 's28', 'r218', 'r352', 's55', 's37', 's2', 's19', 's11', 's1', 's4', 'r358']"
962,r963,T4,9688008,recv,6,"['s38', 's29', 's20', 's11', 's2', 's9', 's56', 'r371', 'r220', 's45', 's47', 'r224', 'r9', 'r959', 's36', 's27', 's18']"
963,r964,T1,9688008,recv,8,"['r3', 's46', 's45', 's10', 's36', 's27', 'r389', 'r69', 's54', 's28', 'r961', 'r958', 's3', 's37', 's19', 's1', 'r393', 's9', 'r960', 's18']"
964,r965,T2,9688008,recv,8,"['s29', 's38', 'r962', 'r222', 's46', 'r355', 's10', 'r4', 's20', 's47', 's28', 'r218', 'r352', 's55', 's37', 's2', 's19', 's11', 's1', 's4', 'r358']"
965,r966,T4,9688008,recv,7,"['s38', 's29', 's20', 's11', 's2', 'r963', 's56', 'r371', 'r220', 's45', 's47', 's27', 'r224', 'r9', 'r959', 's36', 's9', 's18']"
966,r967,T4,9688008,recv,3,"['r220', 's45', 'r9', 's9', 's36', 's27', 's18']"
967,r968,T2,9688008,recv,4,"['s38', 's29', 'r465', 's20', 's11', 's2', 'r70', 'r4']"
968,r969,T4,9688008,recv,4,"['r967', 'r220', 's45', 'r9', 's9', 's36', 's27', 's18']"
969,r970,T1,9688008,recv,5,"['r3', 's1', 's46', 's19', 'r194', 'r186', 'r189', 's28', 's10', 's3', 's37']"
970,r971,T2,9688008,recv,5,"['s38', 's29', 'r465', 's20', 's11', 's2', 'r70', 'r968', 's47', 'r4']"
971,r972,T4,9688008,recv,5,"['s29', 's38', 'r967', 's20', 's11', 's2', 'r969', 's56', 's65', 'r220', 's45', 's47', 'r9', 's9', 's36', 's27', 's18']"
972,r973,T1,9688008,recv,6,"['r3', 'r970', 's1', 's46', 'r194', 's19', 's54', 'r189', 'r186', 's45', 's27', 's28', 's10', 's3', 's36', 's9', 's18', 's37']"
973,r974,T2,9688008,recv,6,"['s38', 's29', 'r465', 's20', 's11', 's1', 's2', 's46', 'r70', 's19', 'r968', 'r971', 's47', 's28', 's10', 'r4', 's55', 's37']"
974,r975,T1,9688008,recv,7,"['r3', 's46', 's45', 's10', 's36', 's27', 's54', 's28', 's3', 's37', 's63', 'r970', 's19', 'r186', 'r189', 'r973', 's1', 'r194', 's9', 's18']"
975,r976,T2,9688008,recv,7,"['s38', 's29', 's46', 's10', 'r4', 'r974', 's20', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 'r968', 'r465', 's11', 's1', 'r70', 'r971']"
976,r977,T4,9688008,recv,6,"['s29', 's38', 'r967', 's20', 's11', 's2', 'r969', 's56', 's65', 'r220', 'r972', 's45', 's47', 'r9', 's9', 's36', 's27', 's18']"
977,r978,T1,9688008,recv,8,"['r3', 's46', 's45', 's10', 's36', 's27', 's54', 'r975', 's28', 's3', 's37', 's63', 'r970', 's19', 'r186', 'r189', 'r973', 's1', 'r194', 's9', 's18']"
978,r979,T2,9688008,recv,8,"['s38', 's29', 's46', 's10', 'r4', 'r974', 's20', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 'r968', 'r465', 's11', 's1', 'r70', 'r971', 'r976']"
979,r980,T4,9688008,recv,7,"['s38', 's29', 'r969', 's45', 's36', 's27', 's20', 's56', 's47', 's2', 's65', 'r220', 'r967', 'r977', 's11', 'r972', 'r9', 's9', 's18']"
980,r981,T1,9688008,recv,6,"['r3', 's1', 'r650', 's19', 'r155', 'r652', 's28', 's10', 'r158', 's3', 's37']"
981,r982,T1,9688008,recv,7,"['r3', 's1', 'r650', 's46', 's19', 'r155', 'r652', 's28', 's10', 'r158', 's3', 'r981', 's37']"
982,r983,T1,9688008,recv,8,"['r3', 's46', 'r155', 's45', 's10', 's36', 's27', 'r650', 's54', 'r652', 's28', 's3', 'r981', 'r982', 's37', 's19', 'r158', 's1', 's9', 's18']"
983,r984,T2,9688008,recv,3,"['s11', 's2', 's1', 's46', 's19', 's28', 'r4', 's10', 's55', 's64', 'r890', 's37']"
984,r985,T2,9688008,recv,4,"['s20', 's11', 's2', 's1', 's46', 's19', 'r984', 's28', 'r4', 's10', 's55', 's64', 'r890', 's37']"
985,r986,T2,9688008,recv,5,"['s29', 's20', 's11', 's2', 's1', 's46', 's19', 'r985', 'r984', 's28', 'r4', 's10', 's55', 's64', 'r890', 's37']"
986,r987,T2,9688008,recv,6,"['s38', 's29', 's20', 's11', 's2', 's1', 's46', 's19', 'r986', 'r985', 'r984', 's28', 'r4', 's10', 's55', 's64', 'r890', 's37']"
987,r988,T2,9688008,recv,7,"['s38', 's29', 's46', 'r985', 'r4', 's10', 's20', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 'r987', 'r986', 'r984', 's11', 's1', 'r890']"
988,r989,T2,9688008,recv,8,"['s38', 's29', 'r988', 's46', 'r985', 's10', 'r4', 's20', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 'r987', 'r986', 'r984', 's11', 's1', 'r890']"
989,r990,T1,9688008,recv,6,"['r3', 's1', 'r69', 's19', 'r830', 'r74', 'r827', 's28', 's10', 's3', 's37']"
990,r991,T1,9688008,recv,7,"['r3', 's1', 's46', 'r69', 's19', 'r830', 'r74', 's3', 'r827', 's28', 's10', 'r990', 's37']"
991,r992,T1,9688008,recv,8,"['r3', 's46', 's45', 's10', 's36', 's27', 'r69', 'r830', 's54', 'r827', 's28', 's3', 's37', 'r991', 's19', 'r74', 's1', 'r990', 's9', 's18']"
992,r993,T2,9688008,recv,4,"['s20', 's11', 's2', 'r70', 's4', 'r332', 'r4']"
993,r994,T2,9688008,recv,5,"['s29', 's20', 's11', 's2', 'r70', 's4', 'r993', 'r332', 'r4']"
994,r995,T2,9688008,recv,6,"['s38', 's29', 's20', 's11', 's2', 'r70', 's4', 'r994', 'r993', 'r332', 'r4']"
995,r996,T2,9688008,recv,7,"['s38', 's29', 's20', 'r995', 's11', 's2', 'r70', 's4', 'r994', 'r993', 's47', 'r332', 'r4']"
996,r997,T2,9688008,recv,8,"['s38', 's29', 's46', 'r994', 's10', 'r4', 's20', 'r993', 's47', 's28', 's55', 's37', 's2', 's19', 'r996', 'r995', 's11', 's1', 'r70', 's4', 'r332']"
997,r998,T1,9688008,recv,4,"['r3', 's1', 's19', 's54', 'r623', 's45', 's27', 's10', 's36', 's9', 's18', 'r412']"
998,r999,T1,9688008,recv,5,"['r3', 's1', 's19', 's54', 'r623', 's45', 's28', 's10', 'r998', 's27', 's36', 's9', 's18', 'r412']"
999,r1000,T1,9688008,recv,6,"['r3', 's1', 's19', 'r999', 's54', 'r623', 's45', 's28', 's10', 'r998', 's27', 's36', 's9', 's18', 'r412', 's37']"
1000,r1001,T1,9688008,recv,7,"['r3', 'r1000', 's1', 's46', 's19', 'r999', 's54', 'r623', 's45', 's28', 's10', 'r998', 's27', 's36', 's9', 's18', 'r412', 's37']"
1001,r1002,T1,9688008,recv,8,"['r3', 's46', 's45', 's10', 's36', 's27', 'r999', 's54', 's28', 's3', 's37', 'r1000', 's19', 's1', 'r1001', 'r623', 'r998', 's9', 's18', 'r412']"
1002,r1003,T1,9688008,recv,7,"['r3', 's1', 's46', 's19', 'r194', 'r186', 'r189', 'r498', 's28', 'r685', 's10', 's3', 's37']"
1003,r1004,T1,9688008,recv,8,"['r3', 'r1003', 's46', 's45', 's10', 's36', 's27', 's54', 's28', 's3', 's37', 's19', 'r186', 'r189', 'r685', 's1', 'r194', 'r498', 's9', 's18']"
1004,r1005,T1,9688008,recv,6,"['r3', 'r244', 's63', 'r255', 's1', 'r251', 's19', 's54', 's45', 's28', 's10', 'r247', 's9', 's36', 's27', 's18', 's37']"
1005,r1006,T1,9688008,recv,7,"['r3', 'r1005', 'r244', 'r255', 's46', 's45', 's10', 's36', 's27', 's54', 's28', 'r247', 's37', 's63', 'r251', 's19', 's1', 's9', 's18']"
1006,r1007,T1,9688008,recv,8,"['r3', 'r1005', 'r244', 'r255', 's46', 's45', 's10', 's36', 's27', 's54', 's28', 'r247', 'r1006', 's37', 's63', 'r251', 's19', 's1', 's9', 's18']"
1007,r1008,T4,9688008,recv,4,"['s38', 's29', 's20', 's11', 'r18', 'r27', 's2', 's56', 's47', 'r9', 's9', 's18']"
1008,r1009,T4,9688008,recv,5,"['s29', 's38', 's20', 's11', 'r18', 's2', 'r27', 's56', 's65', 'r1008', 's47', 'r9', 's9', 's18']"
1009,r1010,T2,9688008,recv,6,"['s29', 'r38', 's20', 's11', 'r29', 's1', 's2', 's46', 's19', 's4', 'r20', 's28', 's10', 'r4', 's55', 'r11', 's37']"
1010,r1011,T1,9688008,recv,7,"['r3', 's45', 's10', 's36', 's27', 's54', 's28', 's3', 's37', 'r844', 's63', 's19', 'r846', 'r842', 's1', 'r19', 'r10', 's9', 's18']"
1011,r1012,T2,9688008,recv,7,"['s38', 's29', 'r38', 's46', 's10', 'r4', 's20', 'r20', 's47', 's28', 's55', 's37', 's2', 'r1010', 's19', 's11', 'r29', 's1', 's4', 'r11']"
1012,r1013,T4,9688008,recv,6,"['s38', 's29', 's20', 's11', 'r18', 's2', 'r27', 's56', 's65', 'r1008', 's45', 's47', 'r1009', 'r9', 's9', 's36', 's27', 's18']"
1013,r1014,T1,9688008,recv,8,"['r3', 's46', 's45', 's10', 's36', 's27', 's54', 's28', 'r1011', 's3', 'r844', 's37', 's63', 's19', 'r846', 'r842', 's1', 'r19', 'r10', 's9', 's18']"
1014,r1015,T2,9688008,recv,8,"['s38', 's29', 'r38', 's46', 's10', 'r4', 's20', 'r20', 's47', 's28', 's55', 'r1012', 's37', 's2', 'r1010', 's19', 's11', 'r29', 's1', 's4', 'r11']"
1015,r1016,T4,9688008,recv,7,"['s38', 's29', 'r18', 's45', 's36', 's27', 's20', 's56', 's47', 's2', 'r1013', 'r27', 's65', 'r1009', 's11', 'r1008', 'r9', 's9', 's18']"
1016,r1017,T1,9688008,recv,5,"['r3', 's63', 's1', 's19', 's54', 's3', 'r19', 'r10', 's45', 's10', 's9', 'r28', 's36', 's27', 's18']"
1017,r1018,T1,9688008,recv,6,"['r3', 's63', 's1', 's19', 's54', 's3', 'r19', 'r10', 's45', 's28', 's10', 'r1017', 's9', 'r28', 's36', 's27', 's18', 's37']"
1018,r1019,T1,9688008,recv,7,"['r3', 's46', 's45', 's10', 'r1017', 's36', 's27', 's54', 's28', 's3', 's37', 's63', 's19', 'r1018', 's1', 'r19', 'r10', 'r28', 's9', 's18']"
1019,r1020,T1,9688008,recv,8,"['r3', 's46', 's45', 's10', 'r1017', 's36', 's27', 's54', 's28', 's3', 's37', 's63', 's19', 'r1019', 'r1018', 's1', 'r19', 'r10', 'r28', 's9', 's18']"
1020,r1021,T2,9688008,recv,4,"['s20', 's11', 's1', 's2', 's46', 'r479', 's19', 's4', 'r11', 's28', 's10', 'r4', 's55', 's64', 's37']"
1021,r1022,T1,9688008,recv,5,"['r3', 's1', 's19', 's54', 's3', 'r19', 'r10', 's45', 's27', 's10', 'r28', 's36', 's9', 's18']"
1022,r1023,T2,9688008,recv,5,"['s29', 's20', 's11', 's2', 's1', 's46', 'r479', 's19', 's4', 'r11', 's28', 's10', 'r4', 's55', 's64', 'r1021', 's37']"
1023,r1024,T4,9688008,recv,5,"['s29', 's38', 's20', 's11', 'r18', 's2', 'r27', 'r36', 's56', 's65', 's47', 'r9', 's9', 's27', 's18']"
1024,r1025,T1,9688008,recv,6,"['r3', 's1', 's19', 's54', 'r1022', 'r19', 'r10', 's45', 's3', 's28', 's10', 's27', 'r28', 's36', 's9', 's18', 's37']"
1025,r1026,T2,9688008,recv,6,"['s38', 's29', 's46', 's10', 'r4', 's20', 's28', 's55', 's64', 's37', 'r1023', 's2', 's19', 'r1021', 's11', 's1', 'r479', 's4', 'r11']"
1026,r1027,T1,9688008,recv,7,"['r3', 's46', 's45', 's10', 's36', 's27', 's54', 'r1022', 's28', 's3', 'r1025', 's37', 's19', 's1', 'r19', 'r10', 'r28', 's9', 's18']"
1027,r1028,T2,9688008,recv,7,"['s38', 's29', 's46', 's10', 'r4', 's20', 's47', 's28', 's55', 's64', 's37', 's2', 'r1023', 's19', 'r1021', 'r1026', 's11', 's1', 'r479', 's4', 'r11']"
1028,r1029,T4,9688008,recv,6,"['s38', 'r1024', 's29', 's20', 's11', 'r18', 's2', 'r27', 'r36', 's56', 's65', 's45', 's47', 'r9', 's9', 's36', 's27', 's18']"
1029,r1030,T1,9688008,recv,8,"['r3', 's46', 's45', 's10', 's36', 's27', 's54', 'r1022', 's28', 's3', 'r1025', 's37', 's19', 'r1027', 's1', 'r19', 'r10', 'r28', 's9', 's18']"
1030,r1031,T2,9688008,recv,8,"['r1028', 's38', 's29', 's46', 's10', 'r4', 's20', 's47', 's28', 's55', 's64', 's37', 's2', 'r1023', 's19', 'r1021', 'r1026', 's11', 's1', 'r479', 's4', 'r11']"
1031,r1032,T4,9688008,recv,7,"['s38', 's29', 'r18', 's45', 's36', 's27', 'r1024', 's20', 's56', 's47', 's2', 'r27', 's65', 's11', 'r36', 'r1029', 'r9', 's9', 's18']"
1032,r1033,T1,9688008,recv,6,"['r3', 's1', 's19', 's54', 's3', 'r19', 'r10', 's45', 's27', 's28', 's10', 's9', 'r28', 's36', 'r37', 's18']"
1033,r1034,T1,9688008,recv,7,"['r3', 's46', 's45', 's10', 's36', 's27', 's54', 's28', 's3', 'r37', 's37', 'r1033', 's19', 's1', 'r19', 'r10', 'r28', 's9', 's18']"
1034,r1035,T1,9688008,recv,8,"['r3', 's46', 's45', 's10', 's36', 's27', 's54', 's28', 's3', 'r37', 's37', 'r1033', 's19', 's1', 'r1034', 'r19', 'r10', 'r28', 's9', 's18']"
1035,r1036,T2,9688008,recv,3,"['s1', 's46', 's19', 's4', 's28', 's10', 'r4', 's55', 'r11', 's37']"
1036,r1037,T1,9688008,recv,4,"['r3', 's1', 's46', 's19', 'r19', 'r10', 's28', 's10', 's3', 's37']"
1037,r1038,T2,9688008,recv,4,"['s38', 's29', 's20', 's11', 's2', 's1', 's46', 's19', 's4', 'r1036', 's28', 's10', 'r4', 's55', 'r11', 's37']"
1038,r1039,T1,9688008,recv,5,"['r3', 's1', 's46', 's19', 'r1037', 'r19', 'r10', 's28', 's10', 's3', 's37']"
1039,r1040,T2,9688008,recv,5,"['s29', 's38', 's20', 's11', 's2', 's1', 's46', 's19', 's4', 'r1038', 'r1036', 's28', 's10', 'r4', 's55', 'r11', 's37']"
1040,r1041,T1,9688008,recv,6,"['r3', 's1', 's46', 's19', 'r1037', 'r19', 'r10', 's28', 's10', 's3', 'r1039', 's37']"
1041,r1042,T2,9688008,recv,6,"['r1040', 's29', 's38', 's46', 's10', 'r4', 's20', 'r1038', 's28', 's55', 's64', 's37', 's2', 's19', 's11', 's1', 's4', 'r1036', 'r11']"
1042,r1043,T1,9688008,recv,7,"['r3', 's46', 's45', 's10', 's36', 's27', 's54', 's28', 's3', 's37', 's19', 'r1039', 'r1041', 's1', 'r1037', 'r19', 'r10', 's9', 's18']"
1043,r1044,T2,9688008,recv,7,"['s38', 's29', 'r1040', 's46', 's10', 'r4', 's20', 'r1038', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 'r1042', 's11', 's1', 's4', 'r1036', 'r11']"
1044,r1045,T1,9688008,recv,8,"['r3', 's46', 's45', 's10', 's36', 's27', 's54', 's28', 's3', 's37', 's19', 'r1039', 'r1041', 'r1043', 's1', 'r1037', 'r19', 'r10', 's9', 's18']"
1045,r1046,T2,9688008,recv,8,"['s38', 's29', 'r1040', 's46', 's10', 'r4', 's20', 'r1044', 'r1038', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 'r1042', 's11', 's1', 's4', 'r1036', 'r11']"
1046,r1047,T1,9688008,recv,4,"['r3', 's1', 's46', 's19', 'r10', 's28', 's10', 's3', 'r292', 's37']"
1047,r1048,T4,9688008,recv,4,"['r18', 'r250', 'r9', 's9', 's36', 's27', 's18']"
1048,r1049,T1,9688008,recv,5,"['r3', 'r1047', 's63', 's1', 's46', 's19', 's54', 'r10', 's45', 's28', 's10', 's9', 's3', 's36', 's27', 's18', 'r292', 's37']"
1049,r1050,T2,9688008,recv,5,"['s38', 's29', 's20', 's11', 's2', 'r479', 's4', 'r481', 'r4', 'r11']"
1050,r1051,T4,9688008,recv,5,"['r18', 'r250', 'r1048', 's45', 'r9', 's9', 's36', 's27', 's18']"
1051,r1052,T1,9688008,recv,6,"['r3', 's46', 's45', 's10', 's36', 's27', 's54', 's28', 's3', 's37', 'r1047', 's63', 's19', 'r1049', 's1', 'r10', 's9', 's18', 'r292']"
1052,r1053,T2,9688008,recv,6,"['s38', 's29', 's20', 's11', 's2', 'r479', 's4', 's47', 'r1050', 'r481', 'r4', 'r11']"
1053,r1054,T1,9688008,recv,7,"['r1052', 'r3', 's46', 's45', 's10', 's36', 's27', 's54', 's28', 's3', 's37', 'r1047', 's63', 'r1049', 's19', 's1', 'r10', 's9', 's18', 'r292']"
1054,r1055,T2,9688008,recv,7,"['s38', 's29', 's46', 'r1050', 's10', 'r4', 's20', 's47', 's28', 'r481', 's55', 's37', 's2', 's19', 's11', 'r1053', 's1', 'r479', 's4', 'r11']"
1055,r1056,T4,9688008,recv,6,"['s38', 's29', 's20', 's11', 'r250', 's2', 'r18', 's56', 'r1048', 's45', 's47', 'r1051', 'r9', 's9', 's36', 's27', 's18']"
1056,r1057,T1,9688008,recv,8,"['r1052', 'r3', 's46', 's45', 's10', 's36', 's27', 'r1054', 's54', 's28', 's3', 's37', 'r1047', 's63', 'r1049', 's19', 's1', 'r10', 's9', 's18', 'r292']"
1057,r1058,T2,9688008,recv,8,"['s38', 's29', 's46', 'r1055', 'r1050', 's10', 'r4', 's20', 's47', 's28', 'r481', 's55', 's37', 's2', 's19', 's11', 'r1053', 's1', 'r479', 's4', 'r11']"
1058,r1059,T4,9688008,recv,7,"['s38', 's29', 's20', 's11', 'r1056', 's2', 'r250', 'r18', 's56', 'r1048', 's45', 's47', 's27', 'r1051', 'r9', 's36', 's9', 's18']"
1059,r1060,T1,9688008,recv,4,"['r3', 's1', 's19', 'r10', 's28', 's10', 's3', 'r292', 's37']"
1060,r1061,T1,9688008,recv,5,"['r3', 's1', 'r1060', 's19', 'r10', 's28', 's10', 's3', 'r292', 's37']"
1061,r1062,T2,9688008,recv,5,"['s38', 's29', 'r681', 's20', 's11', 's2', 's4', 'r20', 'r4', 'r11']"
1062,r1063,T1,9688008,recv,6,"['r3', 's1', 'r1060', 's19', 'r1061', 's54', 'r10', 's45', 's27', 's28', 's10', 's3', 's36', 's9', 's18', 'r292', 's37']"
1063,r1064,T2,9688008,recv,6,"['s38', 's29', 'r681', 's20', 's11', 's2', 's4', 'r1062', 'r20', 's47', 'r4', 'r11']"
1064,r1065,T1,9688008,recv,7,"['r3', 'r1060', 's45', 's10', 's36', 's27', 's54', 'r1061', 's28', 's3', 's37', 's63', 's19', 'r1063', 's1', 'r10', 's9', 's18', 'r292']"
1065,r1066,T2,9688008,recv,7,"['s38', 's29', 'r681', 'r1064', 's46', 's10', 'r4', 's20', 'r1062', 'r20', 's47', 's28', 's55', 's37', 's2', 's19', 's11', 's1', 's4', 'r11']"
1066,r1067,T1,9688008,recv,8,"['r3', 'r1060', 's45', 's10', 's36', 'r1065', 's27', 's54', 'r1061', 's28', 's3', 's37', 's63', 's19', 'r1063', 's1', 'r10', 's9', 's18', 'r292']"
1067,r1068,T2,9688008,recv,8,"['s38', 's29', 'r681', 'r1064', 's46', 's10', 'r4', 's20', 'r1062', 'r20', 's47', 's28', 's55', 's37', 'r1066', 's2', 's19', 's11', 's1', 's4', 'r11']"
1068,r1069,T1,9688008,recv,6,"['r3', 's1', 's46', 'r1060', 's19', 'r1061', 'r10', 's28', 's10', 's3', 'r292', 's37']"
1069,r1070,T1,9688008,recv,7,"['r3', 's46', 'r1060', 's45', 's10', 's36', 's27', 's54', 'r1061', 's28', 's3', 's37', 's19', 'r1069', 's1', 'r10', 's9', 's18', 'r292']"
1070,r1071,T1,9688008,recv,8,"['r3', 's46', 'r1060', 's45', 's10', 's36', 's27', 's54', 'r1061', 's28', 's3', 's37', 's19', 'r1070', 'r1069', 's1', 'r10', 's9', 's18', 'r292']"
1071,r1072,T1,9688008,recv,3,"['r3', 's1', 's19', 'r10', 's28', 's10', 's3']"
1072,r1073,T1,9688008,recv,4,"['r3', 'r1072', 's1', 's19', 'r10', 's28', 's10', 's3']"
1073,r1074,T4,9688008,recv,4,"['s38', 's29', 's20', 's11', 'r18', 's2', 's56', 's65', 's45', 's47', 'r193', 's9', 'r9', 's36', 's27', 's18']"
1074,r1075,T1,9688008,recv,5,"['r3', 'r1072', 's1', 's19', 'r10', 's28', 's10', 'r1073', 's3', 's37']"
1075,r1076,T2,9688008,recv,5,"['s38', 's29', 's20', 's11', 's2', 'r479', 's4', 's47', 'r481', 'r4', 'r11']"
1076,r1077,T4,9688008,recv,5,"['s38', 's29', 's20', 's11', 'r18', 's2', 'r1074', 's56', 's65', 's45', 's47', 'r193', 's9', 'r9', 's36', 's27', 's18']"
1077,r1078,T1,9688008,recv,6,"['r3', 'r1072', 's1', 's19', 's54', 's3', 'r10', 's45', 's27', 's28', 'r1073', 'r1075', 's10', 's36', 's9', 's18', 's37']"
1078,r1079,T2,9688008,recv,6,"['s38', 's29', 'r1076', 's46', 's10', 'r4', 's20', 'r481', 's28', 's47', 's55', 's64', 's37', 's2', 's19', 's11', 's1', 'r479', 's4', 'r11']"
1079,r1080,T1,9688008,recv,7,"['r3', 's45', 's10', 'r1075', 's36', 's27', 's54', 's28', 'r1073', 's3', 's37', 'r1078', 'r1072', 's63', 's19', 's1', 'r10', 's9', 's18']"
1080,r1081,T2,9688008,recv,7,"['s38', 's29', 'r1076', 's46', 's10', 'r4', 's20', 'r481', 's28', 's47', 's55', 's64', 's37', 's2', 's19', 'r1079', 's11', 's1', 'r479', 's4', 'r11']"
1081,r1082,T4,9688008,recv,6,"['s38', 's29', 's20', 's11', 'r18', 's2', 'r1074', 's56', 's65', 's45', 's47', 'r193', 's9', 'r9', 's36', 's27', 's18', 'r1077']"
1082,r1083,T1,9688008,recv,8,"['r3', 'r1080', 's45', 's10', 'r1075', 's36', 's27', 's54', 's28', 'r1073', 's3', 's37', 'r1078', 'r1072', 's63', 's19', 's1', 'r10', 's9', 's18']"
1083,r1084,T2,9688008,recv,8,"['s38', 's29', 'r1076', 's46', 's10', 'r4', 's20', 'r1081', 's28', 'r481', 's47', 's55', 's64', 's37', 's2', 's19', 'r1079', 's11', 's1', 'r479', 's4', 'r11']"
1084,r1085,T4,9688008,recv,7,"['s38', 's29', 'r18', 'r1074', 's45', 's36', 's27', 'r1077', 's20', 'r1082', 's56', 's47', 's2', 's65', 's11', 'r193', 'r9', 's9', 's18']"
1085,r1086,T2,9688008,recv,5,"['s38', 's29', 's20', 's11', 'r29', 's2', 's4', 'r20', 's47', 'r4', 'r11']"
1086,r1087,T4,9688008,recv,5,"['s38', 's29', 's20', 's11', 'r18', 'r27', 's2', 's56', 'r1008', 's47', 'r9', 's9', 's36', 's27', 's18']"
1087,r1088,T2,9688008,recv,6,"['s38', 's29', 's20', 's11', 'r29', 's2', 'r1086', 's4', 'r20', 's47', 'r4', 'r11']"
1088,r1089,T1,9688008,recv,7,"['r3', 's46', 's45', 's10', 'r1075', 's36', 's27', 's54', 's28', 'r1073', 's3', 's37', 'r1078', 'r1072', 's19', 's1', 'r10', 's9', 's18']"
1089,r1090,T2,9688008,recv,7,"['r1088', 's38', 's29', 's46', 's10', 'r4', 's20', 'r1086', 'r20', 's47', 's28', 's55', 's37', 's2', 's19', 's11', 'r29', 's1', 's4', 'r11']"
1090,r1091,T4,9688008,recv,6,"['s38', 's29', 's20', 's11', 'r18', 'r27', 's2', 's56', 's18', 'r1008', 's45', 's47', 'r9', 's9', 's36', 's27', 'r1087']"
1091,r1092,T1,9688008,recv,8,"['r3', 's46', 's45', 's10', 'r1075', 's36', 's27', 's54', 's28', 'r1073', 's3', 's37', 'r1078', 'r1072', 's19', 's1', 'r10', 'r1089', 's9', 's18']"
